Country;Indicator;Indicator_Code;Indicator_Value;Year;Month;Quarter;Purchase_Date;City;Region;Product_Category;Brand;Gender;Age;Customer_Segment;Unit_Price_USD;Quantity;Total_Sales_USD;Cost_USD;Profit_USD;Shipping_Method;Delivery_Days;Payment_Method;Import_Export;Supplier;Warehouse;Tax_Rate;Satisfaction_Score
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;5;2;12/05/2022;Hanoi;North;Smartphone;Oppo;Male;49;Standard;354.26;1;354.26;281.42;72.84;Road;4;Bank Transfer;Import;Viettel Store;WH-HCM-01;5;5.0
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;9;3;02/09/2022;Hanoi;North;Audio Devices;JBL;Female;58;Standard;257.21;17;4372.57;3539.95;832.62;Sea;11;Bank Transfer;Export;Viettel Store;WH-DN-03;5;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;9;3;07/09/2022;Nha Trang;Central;Gaming;MSI;Male;22;Standard;1401.5;16;22424.0;13876.86;8547.14;Air;1;Credit Card;Import;Foxconn Vietnam;WH-DN-03;8;5.0
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;9;3;25/09/2022;Ho Chi Minh City;South;Laptop;HP;Male;27;Standard;2493.27;5;12466.35;9742.83;2723.52;Sea;19;E-Wallet;Export;Samsung Vietnam;WH-HCM-01;8;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;3;1;28/03/2022;Da Nang;Central;Laptop;Asus;Male;30;Standard;982.17;9;8839.53;5589.15;3250.38;Road;5;Bank Transfer;Import;Digiworld;WH-DN-03;5;3.4
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;6;2;06/06/2022;Ho Chi Minh City;South;Tablet;Samsung;Female;48;Standard;1084.31;8;8674.48;6545.17;2129.31;Road;6;Bank Transfer;Import;Samsung Vietnam;WH-HCM-01;5;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;11;4;14/11/2022;Can Tho;South;Smartphone;Samsung;Female;29;Standard;1105.89;2;2211.78;1590.39;621.39;Air;3;Bank Transfer;Import;Viettel Store;WH-DN-03;5;4.6
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;5;2;02/05/2022;Ho Chi Minh City;South;Smartphone;Oppo;Male;38;Standard;1461.57;17;24846.69;15740.47;9106.22;Road;7;E-Wallet;Import;Intel Vietnam;WH-HN-02;5;4.3
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;1;1;16/01/2022;Can Tho;South;Audio Devices;JBL;Female;51;Budget;492.77;7;3449.39;2187.23;1262.16;Road;6;Bank Transfer;Import;FPT Retail;WH-DN-03;10;3.7
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;8;3;03/08/2022;Can Tho;South;Smartphone;Samsung;Female;55;Standard;1007.9;15;15118.5;10724.59;4393.91;Road;4;E-Wallet;Export;Foxconn Vietnam;WH-HCM-01;8;3.9
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;6;2;03/06/2022;Ho Chi Minh City;South;Laptop;Lenovo;Female;46;Premium;2320.94;10;23209.4;18929.38;4280.02;Sea;14;Credit Card;Export;FPT Retail;WH-HCM-01;8;3.3
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;3;1;03/03/2022;Hai Phong;North;Audio Devices;Sony;Male;41;Standard;559.62;10;5596.2;4433.47;1162.73;Road;6;Credit Card;Export;Foxconn Vietnam;WH-DN-03;10;3.1
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;3;1;20/03/2022;Can Tho;South;Smartphone;Apple;Male;28;Premium;1044.97;2;2089.94;1425.73;664.21;Air;3;E-Wallet;Import;Viettel Store;WH-DN-03;8;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;10;4;21/10/2022;Hanoi;North;Gaming;Acer;Female;57;Premium;1083.54;16;17336.64;11060.35;6276.29;Road;6;E-Wallet;Import;LG Vietnam;WH-HCM-01;8;4.4
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;6;2;17/06/2022;Hanoi;North;Laptop;Asus;Male;36;Standard;1323.32;3;3969.96;2893.34;1076.62;Road;4;Bank Transfer;Import;Foxconn Vietnam;WH-HN-02;5;4.6
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;9;3;13/09/2022;Hanoi;North;Home Appliances;LG;Female;23;Standard;960.94;10;9609.4;6190.88;3418.52;Road;7;Cash;Import;LG Vietnam;WH-DN-03;10;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;1;1;15/01/2022;Ho Chi Minh City;South;Gaming;Acer;Male;43;Premium;1813.71;14;25391.94;17547.54;7844.4;Air;2;E-Wallet;Import;FPT Retail;WH-DN-03;5;4.4
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;10;4;06/10/2022;Ho Chi Minh City;South;Smart TV;LG;Female;34;Standard;462.9;15;6943.5;5256.06;1687.44;Road;5;Credit Card;Export;Viettel Store;WH-HN-02;10;3.6
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;6;2;04/06/2022;Hanoi;North;Audio Devices;Apple;Female;32;Budget;493.41;17;8387.97;6285.27;2102.7;Road;6;E-Wallet;Import;Foxconn Vietnam;WH-HCM-01;10;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;12;4;22/12/2022;Da Nang;Central;Electronic Components;Foxconn;Female;31;Budget;463.54;14;6489.56;4896.79;1592.77;Sea;16;E-Wallet;Import;Foxconn Vietnam;WH-DN-03;8;3.9
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;12;4;22/12/2022;Hanoi;North;Laptop;HP;Male;24;Standard;1994.94;14;27929.16;17789.05;10140.11;Road;5;Bank Transfer;Export;Samsung Vietnam;WH-HN-02;8;4.4
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;3;1;05/03/2022;Ho Chi Minh City;South;Smartphone;Oppo;Male;35;Budget;1313.33;11;14446.63;10589.79;3856.84;Air;1;E-Wallet;Import;Digiworld;WH-HN-02;10;3.9
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;12;4;25/12/2022;Ho Chi Minh City;South;Laptop;HP;Male;54;Premium;1565.23;15;23478.45;14702.61;8775.84;Air;3;Credit Card;Export;Digiworld;WH-DN-03;5;3.4
Vietnam;GDP;NY.GDP.MKTP.CD;413.445.230.668.578;2022;4;2;18/04/2022;Nha Trang;Central;Gaming;Acer;Male;42;Standard;2040.72;17;34692.24;22649.25;12042.99;Road;4;E-Wallet;Export;Viettel Store;WH-HCM-01;8;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;7;3;06/07/2021;Hanoi;North;Laptop;Lenovo;Male;35;Premium;1687.18;4;6748.72;4648.36;2100.36;Road;3;Credit Card;Export;Samsung Vietnam;WH-DN-03;8;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;28/09/2021;Hai Phong;North;Gaming;Asus;Male;36;Budget;1981.63;2;3963.26;2930.58;1032.68;Road;3;E-Wallet;Export;LG Vietnam;WH-DN-03;5;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;6;2;01/06/2021;Hai Phong;North;Smartphone;Apple;Female;23;Budget;704.94;2;1409.88;932.06;477.82;Sea;20;Bank Transfer;Import;LG Vietnam;WH-HCM-01;8;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;11;4;11/11/2021;Ho Chi Minh City;South;Laptop;Dell;Male;47;Budget;974.45;6;5846.7;4042.05;1804.65;Sea;13;Credit Card;Export;Digiworld;WH-HCM-01;10;3.4
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;4;2;27/04/2021;Hanoi;North;Gaming;Asus;Male;48;Standard;1427.21;9;12844.89;7964.58;4880.31;Air;3;E-Wallet;Export;Samsung Vietnam;WH-HN-02;5;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;15/10/2021;Ho Chi Minh City;South;Smartphone;Oppo;Male;28;Budget;1478.85;6;8873.1;6206.41;2666.69;Road;6;Cash;Import;Digiworld;WH-DN-03;10;4.7
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;6;2;08/06/2021;Ho Chi Minh City;South;Smartphone;Oppo;Female;19;Budget;1280.49;17;21768.33;15731.69;6036.64;Air;2;E-Wallet;Export;Samsung Vietnam;WH-DN-03;10;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;8;3;02/08/2021;Hanoi;North;Home Appliances;LG;Female;23;Enterprise;1493.29;19;28372.51;22971.68;5400.83;Road;7;Credit Card;Import;Foxconn Vietnam;WH-HCM-01;8;4.9
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;12;4;25/12/2021;Ho Chi Minh City;South;Smart TV;Samsung;Female;18;Budget;1537.52;1;1537.52;1205.51;332.01;Road;6;Bank Transfer;Export;Viettel Store;WH-DN-03;5;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;3;1;26/03/2021;Hai Phong;North;Smart TV;Sony;Male;30;Budget;861.81;5;4309.05;3130.64;1178.41;Road;6;E-Wallet;Export;Samsung Vietnam;WH-HN-02;5;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;5;2;17/05/2021;Ho Chi Minh City;South;Smartphone;Samsung;Female;40;Enterprise;362.19;18;6519.42;4652.04;1867.38;Road;7;Bank Transfer;Export;Samsung Vietnam;WH-DN-03;5;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;6;2;09/06/2021;Ho Chi Minh City;South;Electronic Components;Intel;Male;54;Premium;116.83;8;934.64;750.02;184.62;Sea;10;Bank Transfer;Export;Digiworld;WH-HN-02;8;3.0
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;09/09/2021;Ho Chi Minh City;South;Smartphone;Oppo;Male;47;Premium;440.04;15;6600.6;4738.53;1862.07;Road;5;Credit Card;Import;FPT Retail;WH-HN-02;8;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;23/10/2021;Ho Chi Minh City;South;Laptop;Asus;Female;28;Budget;2201.45;12;26417.4;18548.44;7868.96;Road;7;Bank Transfer;Export;Samsung Vietnam;WH-DN-03;8;4.9
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;11;4;13/11/2021;Hanoi;North;Laptop;Dell;Female;46;Standard;862.47;3;2587.41;2151.72;435.69;Air;2;E-Wallet;Import;Samsung Vietnam;WH-HCM-01;10;3.3
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;11;4;12/11/2021;Da Nang;Central;Laptop;HP;Female;38;Standard;2090.53;14;29267.42;23410.55;5856.87;Air;3;E-Wallet;Import;Digiworld;WH-HN-02;8;3.4
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;6;2;13/06/2021;Hanoi;North;Audio Devices;Apple;Female;59;Standard;179.63;14;2514.82;1837.75;677.07;Air;1;Credit Card;Import;Samsung Vietnam;WH-DN-03;5;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;5;2;23/05/2021;Hanoi;North;Laptop;Dell;Female;55;Budget;2133.2;7;14932.4;11624.06;3308.34;Air;3;E-Wallet;Export;Intel Vietnam;WH-HCM-01;5;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;2;1;26/02/2021;Hai Phong;North;Tablet;Xiaomi;Female;19;Standard;666.81;1;666.81;438.8;228.01;Road;3;E-Wallet;Export;Foxconn Vietnam;WH-HCM-01;10;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;08/09/2021;Da Nang;Central;Smart TV;Samsung;Male;24;Enterprise;1850.36;19;35156.84;25865.32;9291.52;Road;5;E-Wallet;Import;Viettel Store;WH-HN-02;5;4.5
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;05/09/2021;Hanoi;North;Gaming;MSI;Male;47;Budget;2326.18;15;34892.7;28600.06;6292.64;Sea;10;Bank Transfer;Export;FPT Retail;WH-HN-02;8;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;8;3;15/08/2021;Can Tho;South;Smartphone;Xiaomi;Female;54;Budget;1246.32;6;7477.92;5893.35;1584.57;Road;7;E-Wallet;Import;Viettel Store;WH-HCM-01;8;4.6
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;5;2;06/05/2021;Hanoi;North;Electronic Components;Intel;Male;22;Standard;88.7;4;354.8;263.43;91.37;Road;4;E-Wallet;Export;FPT Retail;WH-HN-02;5;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;11;4;10/11/2021;Ho Chi Minh City;South;Gaming;Acer;Male;53;Standard;1552.58;6;9315.48;6838.68;2476.8;Air;3;Credit Card;Import;Intel Vietnam;WH-DN-03;10;3.9
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;1;1;03/01/2021;Da Nang;Central;Gaming;Acer;Male;46;Enterprise;2128.71;15;31930.65;25522.93;6407.72;Air;1;E-Wallet;Export;Digiworld;WH-HCM-01;10;3.5
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;10/09/2021;Hanoi;North;Gaming;MSI;Female;53;Standard;2388.96;2;4777.92;2881.33;1896.59;Sea;12;E-Wallet;Export;Foxconn Vietnam;WH-HN-02;5;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;4;2;11/04/2021;Da Nang;Central;Smartphone;Oppo;Male;57;Standard;602.16;5;3010.8;2428.81;581.99;Road;4;E-Wallet;Export;LG Vietnam;WH-HCM-01;8;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;5;2;15/05/2021;Hanoi;North;Smartphone;Apple;Male;29;Budget;781.02;15;11715.3;7872.48;3842.82;Road;5;Credit Card;Export;Viettel Store;WH-DN-03;8;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;24/10/2021;Ho Chi Minh City;South;Electronic Components;Intel;Female;57;Budget;86.78;18;1562.04;1176.0;386.04;Sea;24;Credit Card;Export;LG Vietnam;WH-HN-02;8;4.7
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;4;2;19/04/2021;Ho Chi Minh City;South;Semiconductor;Nvidia;Female;54;Budget;2803.14;4;11212.56;9302.92;1909.64;Sea;14;Credit Card;Export;Foxconn Vietnam;WH-DN-03;5;4.4
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;7;3;12/07/2021;Hai Phong;North;Laptop;Asus;Male;31;Standard;805.08;9;7245.72;5115.72;2130.0;Road;7;E-Wallet;Import;Foxconn Vietnam;WH-DN-03;8;4.9
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;22/10/2021;Ho Chi Minh City;South;Tablet;Xiaomi;Male;43;Budget;1129.29;1;1129.29;709.54;419.75;Air;1;Credit Card;Export;Viettel Store;WH-HN-02;10;4.7
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;7;3;17/07/2021;Bien Hoa;South;Audio Devices;Sony;Male;57;Budget;118.56;1;118.56;96.92;21.64;Road;5;Credit Card;Export;Viettel Store;WH-HN-02;10;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;11/10/2021;Hanoi;North;Gaming;Acer;Male;43;Standard;1634.47;9;14710.23;9582.17;5128.06;Air;1;E-Wallet;Export;FPT Retail;WH-HN-02;10;3.7
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;8;3;27/08/2021;Can Tho;South;Tablet;Xiaomi;Male;44;Standard;628.26;11;6910.86;5741.13;1169.73;Road;4;E-Wallet;Export;FPT Retail;WH-HN-02;10;4.5
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;11;4;26/11/2021;Hai Phong;North;Gaming;Acer;Male;41;Premium;1794.88;11;19743.68;12008.34;7735.34;Road;5;E-Wallet;Import;FPT Retail;WH-DN-03;10;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;4;2;02/04/2021;Hanoi;North;Smart Watch;Apple;Male;39;Budget;232.41;1;232.41;160.5;71.91;Sea;24;Bank Transfer;Export;Intel Vietnam;WH-HN-02;10;3.4
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;12;4;24/12/2021;Ho Chi Minh City;South;Tablet;Xiaomi;Male;58;Premium;452.05;17;7684.85;4952.95;2731.9;Sea;13;Bank Transfer;Export;Digiworld;WH-HN-02;10;3.3
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;6;2;18/06/2021;Hanoi;North;Semiconductor;Nvidia;Female;49;Standard;1302.41;8;10419.28;7559.7;2859.58;Sea;10;E-Wallet;Export;FPT Retail;WH-HN-02;5;3.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;5;2;25/05/2021;Nha Trang;Central;Laptop;Asus;Female;46;Premium;1999.92;19;37998.48;26118.13;11880.35;Air;2;E-Wallet;Export;Foxconn Vietnam;WH-HN-02;8;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;22/10/2021;Hanoi;North;Semiconductor;Nvidia;Female;18;Premium;1195.41;16;19126.56;14176.8;4949.76;Air;2;Bank Transfer;Export;Viettel Store;WH-HCM-01;8;4.6
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;8;3;21/08/2021;Ho Chi Minh City;South;Semiconductor;Intel;Female;47;Premium;1414.54;2;2829.08;2075.45;753.63;Road;3;Credit Card;Export;FPT Retail;WH-DN-03;8;4.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;1;1;22/01/2021;Ho Chi Minh City;South;Gaming;Acer;Male;56;Standard;1141.53;1;1141.53;780.34;361.19;Air;3;Credit Card;Export;Foxconn Vietnam;WH-DN-03;8;4.5
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;3;1;14/03/2021;Ho Chi Minh City;South;Audio Devices;Sony;Female;50;Standard;199.77;19;3795.63;2888.47;907.16;Sea;21;Credit Card;Export;Foxconn Vietnam;WH-HN-02;10;3.1
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;24/09/2021;Ho Chi Minh City;South;Audio Devices;Apple;Male;20;Enterprise;135.88;18;2445.84;1997.64;448.2;Road;3;Credit Card;Import;Samsung Vietnam;WH-HN-02;8;3.5
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;1;1;10/01/2021;Ho Chi Minh City;South;Audio Devices;JBL;Male;54;Enterprise;419.54;8;3356.32;2101.15;1255.17;Sea;24;Bank Transfer;Export;Digiworld;WH-DN-03;10;3.4
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;2;1;11/02/2021;Hanoi;North;Semiconductor;Nvidia;Male;49;Premium;1992.96;15;29894.4;23323.71;6570.69;Air;3;E-Wallet;Import;Samsung Vietnam;WH-DN-03;8;5.0
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;11;4;13/11/2021;Can Tho;South;Gaming;Asus;Female;38;Standard;2127.03;14;29778.42;24047.71;5730.71;Air;1;Credit Card;Import;Intel Vietnam;WH-HCM-01;8;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;8;3;25/08/2021;Ho Chi Minh City;South;Smartphone;Xiaomi;Female;40;Enterprise;688.79;18;12398.22;7479.23;4918.99;Road;3;Bank Transfer;Import;Foxconn Vietnam;WH-DN-03;8;4.7
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;3;1;13/03/2021;Da Nang;Central;Smartphone;Samsung;Female;35;Standard;447.33;19;8499.27;6338.42;2160.85;Road;6;E-Wallet;Export;Foxconn Vietnam;WH-DN-03;5;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;10;4;12/10/2021;Ho Chi Minh City;South;Smartphone;Apple;Female;20;Premium;1280.93;11;14090.23;9367.97;4722.26;Road;4;Cash;Import;Viettel Store;WH-HCM-01;10;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;23/09/2021;Can Tho;South;Electronic Components;Intel;Female;51;Budget;148.67;5;743.35;510.16;233.19;Road;3;E-Wallet;Import;Viettel Store;WH-DN-03;10;4.7
Vietnam;GDP;NY.GDP.MKTP.CD;366.474.752.771.009;2021;9;3;15/09/2021;Ho Chi Minh City;South;Tablet;Apple;Male;47;Standard;458.53;12;5502.36;3494.15;2008.21;Road;4;E-Wallet;Export;Samsung Vietnam;WH-DN-03;8;4.0
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;9;3;15/09/2020;Hanoi;North;Tablet;Samsung;Female;31;Premium;1099.82;17;18696.94;13484.13;5212.81;Road;3;Bank Transfer;Import;Digiworld;WH-HCM-01;10;4.5
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;1;1;03/01/2020;Ho Chi Minh City;South;Laptop;Dell;Female;21;Budget;1897.69;7;13283.83;8694.34;4589.49;Road;5;Bank Transfer;Import;Viettel Store;WH-DN-03;10;3.3
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;7;3;13/07/2020;Hanoi;North;Laptop;Lenovo;Male;23;Standard;2301.14;2;4602.28;3074.68;1527.6;Road;5;E-Wallet;Import;Digiworld;WH-HN-02;5;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;4;2;27/04/2020;Ho Chi Minh City;South;Tablet;Xiaomi;Male;34;Premium;361.86;4;1447.44;1048.7;398.74;Air;2;Cash;Export;Digiworld;WH-DN-03;10;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;6;2;05/06/2020;Hanoi;North;Laptop;HP;Female;39;Budget;1494.93;12;17939.16;11689.25;6249.91;Air;2;E-Wallet;Import;Samsung Vietnam;WH-DN-03;8;3.3
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;2;1;04/02/2020;Hanoi;North;Semiconductor;Intel;Male;29;Standard;2710.05;6;16260.3;12732.57;3527.73;Air;2;E-Wallet;Import;Intel Vietnam;WH-DN-03;5;4.3
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;1;1;05/01/2020;Hanoi;North;Smartphone;Apple;Female;38;Budget;893.13;10;8931.3;7400.5;1530.8;Road;4;Cash;Export;FPT Retail;WH-DN-03;10;3.8
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;9;3;08/09/2020;Can Tho;South;Smartphone;Apple;Female;18;Standard;922.7;2;1845.4;1183.95;661.45;Sea;20;Credit Card;Import;Digiworld;WH-DN-03;8;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;11;4;13/11/2020;Hanoi;North;Smartphone;Xiaomi;Female;56;Standard;1023.78;11;11261.58;7569.73;3691.85;Sea;13;Bank Transfer;Export;LG Vietnam;WH-HCM-01;10;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;3;1;26/03/2020;Hanoi;North;Smart Watch;Samsung;Female;22;Enterprise;859.45;15;12891.75;10810.01;2081.74;Sea;15;E-Wallet;Export;FPT Retail;WH-DN-03;5;4.0
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;8;3;28/08/2020;Hanoi;North;Laptop;Asus;Female;34;Budget;1039.82;15;15597.3;10381.03;5216.27;Road;5;E-Wallet;Import;Samsung Vietnam;WH-HN-02;8;4.0
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;10;4;24/10/2020;Da Nang;Central;Gaming;Asus;Male;26;Standard;2113.05;2;4226.1;3194.23;1031.87;Air;2;E-Wallet;Export;Foxconn Vietnam;WH-HCM-01;5;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;8;3;08/08/2020;Bien Hoa;South;Semiconductor;Intel;Male;56;Standard;2211.75;11;24329.25;18236.51;6092.74;Road;3;Credit Card;Export;Viettel Store;WH-HN-02;8;3.2
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;9;3;16/09/2020;Hanoi;North;Gaming;MSI;Female;55;Budget;971.08;12;11652.96;9015.59;2637.37;Air;2;Cash;Export;Viettel Store;WH-HN-02;5;4.2
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;1;1;09/01/2020;Hanoi;North;Laptop;HP;Female;34;Budget;1221.95;12;14663.4;11757.96;2905.44;Road;3;Credit Card;Import;LG Vietnam;WH-DN-03;5;4.9
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;8;3;24/08/2020;Hanoi;North;Smart TV;Sony;Female;25;Standard;1113.61;15;16704.15;10384.57;6319.58;Road;5;E-Wallet;Export;Intel Vietnam;WH-HCM-01;10;4.3
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;2;1;27/02/2020;Hanoi;North;Smartphone;Samsung;Male;35;Premium;1210.84;5;6054.2;4680.32;1373.88;Road;3;Bank Transfer;Import;Samsung Vietnam;WH-DN-03;5;4.0
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;11;4;22/11/2020;Ho Chi Minh City;South;Tablet;Samsung;Female;49;Standard;460.15;9;4141.35;3462.23;679.12;Air;3;Credit Card;Export;Samsung Vietnam;WH-HCM-01;10;4.4
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;12;4;22/12/2020;Da Nang;Central;Tablet;Samsung;Female;24;Premium;1128.99;7;7902.93;4808.83;3094.1;Air;1;Cash;Import;Samsung Vietnam;WH-DN-03;5;3.6
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;5;2;26/05/2020;Ho Chi Minh City;South;Gaming;MSI;Female;35;Budget;2833.67;18;51006.06;35981.75;15024.31;Sea;22;Cash;Export;FPT Retail;WH-HCM-01;10;4.5
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;11;4;25/11/2020;Ho Chi Minh City;South;Smart TV;Samsung;Male;56;Budget;487.81;3;1463.43;994.8;468.63;Road;4;Bank Transfer;Export;Samsung Vietnam;WH-DN-03;5;3.1
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;6;2;19/06/2020;Da Nang;Central;Smartphone;Oppo;Male;51;Premium;1015.52;3;3046.56;2254.97;791.59;Road;7;Cash;Import;Intel Vietnam;WH-DN-03;10;4.8
Vietnam;GDP;NY.GDP.MKTP.CD;346.615.738.537.796;2020;5;2;18/05/2020;Hanoi;North;Smartphone;Samsung;Male;21;Budget;936.32;12;11235.84;8349.43;2886.41;Road;3;E-Wallet;Import;Intel Vietnam;WH-DN-03;5;4.6
