Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Discount_Rate,VAT,Shipping_Fee,Revenue
DH2020002240,KH00034,SP004,2,16990000,0,3160000,18000,34779000
DH2020002525,KH00042,SP005,2,4990000,0,998000,18000,10996000
DH2020002542,KH00006,SP004,1,16990000,0,1529000,30000,16850000
DH2020003330,KH01737,SP021,1,350000,0,32000,28000,375000
DH2020007912,KH00964,SP017,1,3290000,0,313000,30000,3469000
DH2020008518,KH00002,SP021,1,350000,0,35000,28000,413000
DH2020000892,KH00005,SP008,3,13990000,0,3358000,25000,36959000
DH2020000983,KH00247,SP003,1,19990000,0,1939000,18000,21347000
DH2020003056,KH00002,SP023,1,5990000,0,557000,25000,6153000
DH2020003360,KH00023,SP021,1,350000,0,32000,45000,392000
DH2020009082,KH00007,SP006,4,7990000,0,2972000,45000,32740000
DH2020002477,KH00001,SP012,1,1590000,0,143000,22000,1596000
DH2020003230,KH00019,SP009,1,15990000,0,1519000,35000,16744000
DH2020003964,KH00001,SP023,5,5990000,0,2905000,35000,31992000
DH2020005845,KH00004,SP025,5,4290000,0,1823000,35000,20090000
DH2020007306,KH00046,SP001,2,4590000,0,734000,18000,8096000
DH2020008591,KH00950,SP022,2,190000,0,32000,30000,385000
DH2020002756,KH00002,SP019,3,690000,0,207000,18000,2295000
DH2020005600,KH00017,SP014,2,1190000,0,221000,40000,2474000
DH2020008712,KH00050,SP014,1,1190000,0,111000,25000,1243000
DH2020009202,KH00001,SP013,6,990000,0,535000,30000,5911000
DH2020004333,KH00001,SP009,2,15990000,0,2814000,30000,30986000
DH2020005569,KH00001,SP010,1,12990000,0,1143000,18000,12592000
DH2020006141,KH00008,SP011,2,3990000,0,678000,40000,7501000
DH2020006665,KH00003,SP002,1,18990000,0,1671000,18000,18400000
DH2020007152,KH00012,SP020,1,1190000,0,105000,22000,1174000
DH2020008562,KH00003,SP026,8,990000,0,792000,25000,8737000
DH2020009391,KH00039,SP019,2,690000,0,124000,28000,1394000
DH2020009668,KH00001,SP009,1,15990000,0,1359000,22000,14973000
DH2020000140,KH00001,SP026,1,990000,0,99000,28000,1117000
DH2020000557,KH00003,SP018,6,390000,0,227000,18000,2515000
DH2020001863,KH00002,SP007,1,23990000,0,2399000,40000,26429000
DH2020003524,KH00004,SP003,6,19990000,0,11994000,45000,131979000
DH2020003926,KH00001,SP020,1,1190000,0,113000,40000,1283000
DH2020004245,KH00012,SP001,2,4590000,0,826000,28000,9116000
DH2020008625,KH00011,SP007,3,23990000,0,7197000,45000,79212000
DH2020000384,KH00003,SP005,3,4990000,0,1422000,28000,15672000
DH2020003200,KH00018,SP024,1,5490000,0,522000,25000,5763000
DH2020005862,KH00015,SP001,1,4590000,0,459000,40000,5089000
DH2020007156,KH00001,SP007,3,23990000,0,6333000,18000,69685000
DH2020002071,KH00039,SP005,1,4990000,0,399000,30000,4421000
DH2020003739,KH00003,SP007,1,23990000,0,2399000,25000,26414000
DH2020004915,KH00023,SP004,1,16990000,0,1699000,30000,18719000
DH2020005018,KH00005,SP007,1,23990000,0,1919000,45000,21156000
DH2020006696,KH00001,SP014,1,1190000,0,105000,18000,1170000
DH2020001852,KH01404,SP005,1,4990000,0,439000,45000,4875000
DH2020002833,KH00001,SP011,1,3990000,0,359000,40000,3990000
DH2020005114,KH00002,SP010,1,12990000,0,1169000,40000,12900000
DH2020006791,KH00072,SP018,2,390000,0,62000,18000,704000
DH2020007925,KH00019,SP003,6,19990000,0,10555000,30000,116132000
DH2020001196,KH00009,SP003,1,19990000,0,1699000,22000,18713000
DH2020005228,KH00001,SP026,3,990000,0,297000,28000,3295000
DH2020007559,KH00003,SP009,1,15990000,0,1359000,28000,14979000
DH2020007819,KH00001,SP001,2,4590000,0,918000,28000,10126000
DH2020003968,KH00005,SP021,1,350000,0,31000,25000,364000
DH2020004292,KH00321,SP012,1,1590000,0,143000,40000,1614000
DH2020007540,KH00013,SP024,1,5490000,0,522000,40000,5778000
DH2020008556,KH00106,SP021,1,350000,0,35000,30000,415000
DH2020002324,KH00001,SP001,2,4590000,0,918000,28000,10126000
DH2020002879,KH00001,SP006,1,7990000,0,799000,45000,8834000
DH2020004029,KH00024,SP010,2,12990000,0,2286000,35000,25183000
DH2020008344,KH00001,SP011,4,3990000,0,1484000,40000,16367000
DH2020009551,KH00018,SP018,1,390000,0,39000,25000,454000
DH2020006350,KH00001,SP018,1,390000,0,39000,22000,451000
DH2020006809,KH00001,SP006,2,7990000,0,1358000,40000,14981000
DH2020007172,KH00027,SP001,1,4590000,0,459000,28000,5077000
DH2020008011,KH00001,SP024,1,5490000,0,494000,28000,5463000
DH2020002181,KH00015,SP002,3,18990000,0,5526000,22000,60809000
DH2020003480,KH00040,SP012,1,1590000,0,135000,40000,1527000
DH2020008272,KH00636,SP003,1,19990000,0,1599000,30000,17621000
DH2020000211,KH00106,SP020,1,1190000,0,119000,35000,1344000
DH2020003086,KH00001,SP001,2,4590000,0,808000,18000,8904000
DH2020003222,KH00001,SP026,1,990000,0,99000,18000,1107000
DH2020003414,KH00001,SP001,2,4590000,0,734000,40000,8118000
DH2020007401,KH00001,SP020,3,1190000,0,357000,18000,3945000
DH2020009889,KH00001,SP006,2,7990000,0,1278000,30000,14092000
DH2020003919,KH01273,SP013,2,990000,0,198000,40000,2218000
DH2020006792,KH00006,SP021,2,350000,0,70000,28000,798000
DH2020008016,KH00170,SP022,1,190000,0,16000,25000,203000
DH2020009347,KH00031,SP012,4,1590000,0,636000,18000,7014000
DH2020001713,KH00015,SP009,1,15990000,0,1487000,18000,16376000
DH2020007573,KH00030,SP006,4,7990000,0,3100000,28000,34129000
DH2020000725,KH00937,SP016,1,11990000,0,1199000,25000,13214000
DH2020000946,KH00001,SP025,2,4290000,0,858000,18000,9456000
DH2020004000,KH00459,SP007,1,23990000,0,2399000,40000,26429000
DH2020009965,KH00004,SP011,6,3990000,0,1915000,22000,21089000
DH2020001995,KH00162,SP004,1,16990000,0,1614000,22000,17776000
DH2020002237,KH00001,SP001,5,4590000,0,2295000,18000,25263000
DH2020005610,KH00002,SP008,1,13990000,0,1329000,22000,14641000
DH2020001423,KH00170,SP010,1,12990000,0,1169000,45000,12905000
DH2020003175,KH00034,SP007,1,23990000,0,2399000,30000,26419000
DH2020004223,KH00001,SP002,6,18990000,0,11394000,25000,125359000
DH2020004810,KH01733,SP001,1,4590000,0,459000,30000,5079000
DH2020006007,KH00002,SP022,1,190000,0,19000,22000,231000
DH2020008671,KH00730,SP008,3,13990000,0,3567000,18000,39259000
DH2020009817,KH00102,SP010,2,12990000,0,2468000,40000,27189000
DH2020000551,KH00016,SP026,1,990000,0,99000,45000,1134000
DH2020000575,KH00165,SP015,2,7990000,0,1518000,40000,16739000
DH2020001361,KH00002,SP004,3,16990000,0,4332000,40000,47696000
DH2020005567,KH00001,SP007,5,23990000,0,10196000,40000,112194000
DH2020008081,KH00039,SP010,2,12990000,0,2338000,22000,25742000
DH2020004636,KH00002,SP010,1,12990000,0,1299000,25000,14314000
DH2020005104,KH00016,SP015,4,7990000,0,3036000,18000,33416000
DH2020002560,KH00157,SP004,8,16990000,0,11553000,18000,127103000
DH2020008725,KH00008,SP026,1,990000,0,96000,18000,1074000
DH2020000960,KH00001,SP024,1,5490000,0,511000,35000,5652000
DH2020002653,KH00040,SP013,4,990000,0,356000,25000,3945000
DH2020004136,KH00003,SP010,1,12990000,0,1260000,30000,13890000
DH2020004520,KH00006,SP026,1,990000,0,87000,18000,976000
DH2020006927,KH00003,SP019,2,690000,0,110000,30000,1244000
DH2020006972,KH02249,SP013,4,990000,0,368000,28000,4079000
DH2020008830,KH00046,SP001,3,4590000,0,1377000,22000,15169000
DH2020002835,KH00042,SP019,2,690000,0,110000,22000,1236000
DH2020008079,KH00013,SP016,3,11990000,0,2878000,28000,31682000
DH2020008701,KH00004,SP003,1,19990000,0,1899000,28000,20917000
DH2020002154,KH00001,SP015,1,7990000,0,743000,25000,8199000
DH2020008054,KH00109,SP019,4,690000,0,221000,25000,2454000
DH2020009612,KH02234,SP001,1,4590000,0,459000,40000,5089000
DH2020001264,KH00005,SP013,2,990000,0,198000,45000,2223000
DH2020004364,KH00003,SP025,2,4290000,0,858000,22000,9460000
DH2020009110,KH00071,SP014,5,1190000,0,577000,45000,6394000
DH2020006188,KH00004,SP005,1,4990000,0,439000,22000,4852000
DH2020006729,KH00684,SP014,2,1190000,0,238000,28000,2646000
DH2020001190,KH00011,SP009,1,15990000,0,1279000,28000,14099000
DH2020002110,KH00110,SP012,1,1590000,0,148000,30000,1657000
DH2020000770,KH00015,SP003,2,19990000,0,3998000,25000,44003000
DH2020001180,KH00001,SP009,1,15990000,0,1551000,25000,17086000
DH2020003474,KH00001,SP016,1,11990000,0,1199000,28000,13217000
DH2020003619,KH00001,SP011,4,3990000,0,1404000,25000,15474000
DH2020000905,KH01681,SP013,1,990000,0,87000,30000,988000
DH2020003207,KH00002,SP014,2,1190000,0,238000,40000,2658000
DH2020003296,KH00025,SP024,3,5490000,0,1400000,18000,15418000
DH2020001660,KH00001,SP014,2,1190000,0,238000,45000,2663000
DH2020001970,KH00015,SP015,1,7990000,0,799000,30000,8819000
DH2020003386,KH00322,SP025,8,4290000,0,3432000,30000,37782000
DH2020008240,KH00001,SP026,1,990000,0,79000,28000,899000
DH2020008459,KH00269,SP026,2,990000,0,158000,40000,1782000
DH2020008629,KH01075,SP010,1,12990000,0,1299000,45000,14334000
DH2020009214,KH00003,SP015,1,7990000,0,759000,40000,8389000
DH2020001518,KH00001,SP007,10,23990000,0,23990000,35000,263925000
DH2020005344,KH00001,SP020,1,1190000,0,101000,25000,1138000
DH2020005457,KH00008,SP009,1,15990000,0,1487000,40000,16398000
DH2020006548,KH00184,SP014,2,1190000,0,202000,40000,2265000
DH2020000677,KH00040,SP018,1,390000,0,36000,45000,444000
DH2020001261,KH00006,SP006,1,7990000,0,719000,28000,7938000
DH2020008906,KH00001,SP021,4,350000,0,123000,40000,1395000
DH2020009816,KH00125,SP015,2,7990000,0,1358000,30000,14971000
DH2020001799,KH00013,SP006,1,7990000,0,775000,35000,8560000
DH2020004717,KH00007,SP008,1,13990000,0,1399000,45000,15434000
DH2020009453,KH00006,SP019,1,690000,0,62000,18000,701000
DH2020000879,KH00013,SP016,4,11990000,0,4316000,35000,47515000
DH2020003565,KH00007,SP005,2,4990000,0,928000,28000,10237000
DH2020005094,KH01814,SP023,1,5990000,0,599000,45000,6634000
DH2020006331,KH00014,SP013,1,990000,0,99000,22000,1111000
DH2020006591,KH00001,SP019,1,690000,0,55000,30000,637000
DH2020008417,KH00004,SP023,3,5990000,0,1438000,22000,15836000
DH2020009118,KH00001,SP022,1,190000,0,17000,45000,229000
DH2020001003,KH00018,SP015,3,7990000,0,2109000,28000,23231000
DH2020004498,KH00015,SP007,2,23990000,0,4078000,28000,44889000
DH2020005139,KH00001,SP013,3,990000,0,282000,22000,3126000
DH2020005200,KH00094,SP019,1,690000,0,69000,40000,799000
DH2020006041,KH00001,SP010,5,12990000,0,6495000,18000,71463000
DH2020008114,KH00003,SP020,1,1190000,0,107000,25000,1203000
DH2020008514,KH00002,SP005,5,4990000,0,1996000,35000,21991000
DH2020008858,KH00008,SP009,1,15990000,0,1551000,22000,17083000
DH2020002145,KH00007,SP008,3,13990000,0,4197000,22000,46189000
DH2020002676,KH00003,SP023,3,5990000,0,1707000,22000,18801000
DH2020004330,KH00016,SP023,1,5990000,0,581000,30000,6421000
DH2020000425,KH00072,SP023,4,5990000,0,2396000,35000,26391000
DH2020001202,KH00001,SP025,1,4290000,0,416000,30000,4607000
DH2020007082,KH01654,SP019,1,690000,0,69000,22000,781000
DH2020007597,KH00001,SP015,2,7990000,0,1598000,35000,17613000
DH2020007651,KH00001,SP023,1,5990000,0,599000,40000,6629000
DH2020008582,KH00001,SP026,3,990000,0,252000,30000,2806000
DH2020008674,KH00016,SP023,1,5990000,0,479000,28000,5299000
DH2020009097,KH00002,SP023,1,5990000,0,557000,22000,6150000
DH2020000535,KH00001,SP020,4,1190000,0,428000,18000,4730000
DH2020001313,KH00005,SP014,4,1190000,0,419000,35000,4643000
DH2020004845,KH00278,SP014,6,1190000,0,714000,22000,7876000
DH2020006476,KH00001,SP022,2,190000,0,38000,18000,436000
DH2020008233,KH00003,SP014,2,1190000,0,214000,28000,2384000
DH2020008920,KH00002,SP005,3,4990000,0,1497000,30000,16497000
DH2020002275,KH00328,SP003,3,19990000,0,5097000,22000,56093000
DH2020004482,KH00027,SP014,1,1190000,0,101000,25000,1138000
DH2020004507,KH00001,SP006,2,7990000,0,1406000,22000,15490000
DH2020006038,KH00003,SP024,2,5490000,0,1098000,18000,12096000
DH2020006901,KH00031,SP008,1,13990000,0,1189000,35000,13116000
DH2020007660,KH01289,SP026,1,990000,0,84000,45000,971000
DH2020009070,KH00011,SP012,2,1590000,0,318000,40000,3538000
DH2020001592,KH00001,SP017,4,3290000,0,1276000,18000,14059000
DH2020005516,KH00034,SP017,2,3290000,0,658000,18000,7256000
DH2020006723,KH00036,SP004,8,16990000,0,13592000,30000,149542000
DH2020000080,KH00003,SP020,2,1190000,0,238000,35000,2653000
DH2020003864,KH00002,SP008,1,13990000,0,1399000,30000,15419000
DH2020006274,KH01610,SP008,3,13990000,0,3693000,18000,40645000
DH2020007508,KH00005,SP003,5,19990000,0,9995000,25000,109970000
DH2020008093,KH00001,SP002,1,18990000,0,1519000,25000,16736000
DH2020009048,KH00001,SP008,1,13990000,0,1259000,30000,13880000
DH2020001359,KH01159,SP017,3,3290000,0,938000,22000,10336000
DH2020002805,KH00001,SP001,2,4590000,0,780000,25000,8608000
DH2020003549,KH00001,SP010,1,12990000,0,1299000,30000,14319000
DH2020004726,KH00342,SP012,2,1590000,0,286000,18000,3166000
DH2020006576,KH00003,SP005,1,4990000,0,474000,45000,5259000
DH2020009855,KH00011,SP017,1,3290000,0,280000,18000,3094000
DH2020000935,KH00039,SP001,2,4590000,0,918000,22000,10120000
DH2020001321,KH00059,SP005,1,4990000,0,499000,30000,5519000
DH2020004565,KH00004,SP023,4,5990000,0,2396000,30000,26386000
DH2020009775,KH00673,SP016,1,11990000,0,1079000,40000,11910000
DH2020009926,KH00001,SP005,1,4990000,0,449000,18000,4958000
DH2020009994,KH00033,SP020,8,1190000,0,838000,30000,9246000
DH2020000389,KH00001,SP001,3,4590000,0,1377000,40000,15187000
DH2020002269,KH00001,SP024,1,5490000,0,511000,35000,5652000
DH2020005844,KH00017,SP003,10,19990000,0,17991000,25000,197926000
DH2020007927,KH00023,SP009,4,15990000,0,6204000,25000,68270000
DH2020008140,KH00544,SP021,3,350000,0,89000,35000,1016000
DH2020009663,KH00110,SP018,1,390000,0,38000,35000,451000
DH2020009686,KH00007,SP013,1,990000,0,96000,45000,1101000
DH2020003771,KH00005,SP021,1,350000,0,35000,45000,430000
DH2020006123,KH00016,SP016,3,11990000,0,3597000,45000,39612000
DH2020002323,KH00002,SP020,1,1190000,0,111000,22000,1240000
DH2020006040,KH00047,SP001,1,4590000,0,459000,18000,5067000
DH2020000048,KH00001,SP003,8,19990000,0,12794000,40000,140770000
DH2020001709,KH00002,SP021,1,350000,0,31000,25000,364000
DH2020003396,KH00001,SP024,2,5490000,0,1098000,25000,12103000
DH2020004319,KH00002,SP020,1,1190000,0,115000,45000,1314000
DH2020004861,KH00015,SP010,2,12990000,0,2598000,22000,28600000
DH2020005232,KH00024,SP022,2,190000,0,33000,40000,407000
DH2020005972,KH00001,SP011,5,3990000,0,1895000,18000,20865000
DH2020006313,KH00051,SP015,2,7990000,0,1598000,25000,17603000
DH2020000075,KH00008,SP005,2,4990000,0,798000,45000,8827000
DH2020003607,KH00002,SP012,2,1590000,0,296000,22000,3275000
DH2020004003,KH00001,SP003,1,19990000,0,1759000,18000,19368000
DH2020005465,KH00001,SP025,1,4290000,0,429000,25000,4744000
DH2020008178,KH00001,SP007,1,23990000,0,2231000,40000,24582000
DH2020008816,KH00097,SP023,1,5990000,0,479000,18000,5289000
DH2020009642,KH00001,SP011,1,3990000,0,371000,28000,4110000
DH2020004054,KH00001,SP011,3,3990000,0,1197000,28000,13195000
DH2020005459,KH00004,SP014,4,1190000,0,476000,18000,5254000
DH2020006909,KH00012,SP018,8,390000,0,265000,35000,2952000
DH2020007385,KH00008,SP008,3,13990000,0,3358000,45000,36979000
DH2020000121,KH00361,SP001,1,4590000,0,459000,35000,5084000
DH2020002273,KH00035,SP023,2,5990000,0,1018000,18000,11219000
DH2020004306,KH00005,SP003,3,19990000,0,5697000,28000,62697000
DH2020004474,KH00005,SP013,1,990000,0,94000,40000,1074000
DH2020005380,KH00002,SP015,5,7990000,0,3196000,18000,35174000
DH2020002433,KH00001,SP018,3,390000,0,103000,35000,1168000
DH2020002619,KH00001,SP023,1,5990000,0,539000,35000,5965000
DH2020003377,KH00001,SP017,1,3290000,0,263000,18000,2913000
DH2020005948,KH00039,SP005,5,4990000,0,2370000,22000,26094000
DH2020007440,KH00034,SP004,3,16990000,0,5097000,18000,56085000
DH2020009015,KH00028,SP001,3,4590000,0,1212000,35000,13365000
DH2020008265,KH00097,SP004,2,16990000,0,3398000,40000,37418000
DH2020001753,KH00281,SP001,2,4590000,0,918000,18000,10116000
DH2020007554,KH00002,SP020,5,1190000,0,565000,45000,6262000
DH2020007946,KH00224,SP005,1,4990000,0,439000,22000,4852000
DH2020009031,KH00004,SP008,3,13990000,0,4197000,45000,46212000
DH2020009620,KH00015,SP017,1,3290000,0,319000,22000,3532000
DH2020000999,KH00004,SP012,1,1590000,0,143000,22000,1596000
DH2020001897,KH00131,SP019,1,690000,0,66000,22000,744000
DH2020002943,KH00002,SP010,3,12990000,0,3118000,30000,34324000
DH2020003551,KH00008,SP013,1,990000,0,89000,22000,1002000
DH2020007142,KH00002,SP025,3,4290000,0,1197000,28000,13194000
DH2020008255,KH00002,SP020,2,1190000,0,238000,22000,2640000
DH2020009693,KH00006,SP026,2,990000,0,188000,30000,2099000
DH2020003346,KH00262,SP007,1,23990000,0,2327000,18000,25615000
DH2020004168,KH00008,SP004,1,16990000,0,1580000,28000,17409000
DH2020007299,KH00012,SP014,10,1190000,0,1047000,35000,11554000
DH2020009435,KH00003,SP024,1,5490000,0,439000,18000,4849000
DH2020002184,KH00001,SP002,1,18990000,0,1842000,40000,20302000
DH2020003300,KH00004,SP016,2,11990000,0,1918000,45000,21147000
DH2020004541,KH00006,SP014,3,1190000,0,357000,25000,3952000
DH2020005700,KH00015,SP018,1,390000,0,33000,45000,410000
DH2020000049,KH01332,SP020,2,1190000,0,221000,40000,2474000
DH2020003906,KH00006,SP014,1,1190000,0,95000,30000,1077000
DH2020005181,KH00002,SP014,4,1190000,0,381000,45000,4234000
DH2020003041,KH00476,SP013,1,990000,0,99000,40000,1129000
DH2020004059,KH00101,SP025,2,4290000,0,832000,25000,9180000
DH2020004977,KH00123,SP010,4,12990000,0,4157000,25000,45750000
DH2020008155,KH01751,SP011,1,3990000,0,379000,40000,4209000
DH2020009424,KH00019,SP016,1,11990000,0,1139000,18000,12547000
DH2020000150,KH00452,SP017,2,3290000,0,526000,40000,5830000
DH2020000221,KH00005,SP011,5,3990000,0,1995000,28000,21973000
DH2020000280,KH00270,SP022,1,190000,0,19000,30000,239000
DH2020001611,KH00001,SP023,6,5990000,0,3055000,35000,33639000
DH2020003487,KH00001,SP001,1,4590000,0,445000,35000,4932000
DH2020007365,KH00002,SP026,2,990000,0,174000,18000,1934000
DH2020003383,KH00001,SP011,1,3990000,0,399000,45000,4434000
DH2020004415,KH00004,SP005,2,4990000,0,948000,18000,10447000
DH2020009162,KH00003,SP009,1,15990000,0,1407000,18000,15496000
DH2020001319,KH00001,SP016,1,11990000,0,1163000,28000,12821000
DH2020001748,KH00192,SP008,1,13990000,0,1399000,22000,15411000
DH2020002196,KH00001,SP002,2,18990000,0,3038000,40000,33462000
DH2020004380,KH00005,SP003,1,19990000,0,1759000,40000,19390000
DH2020005137,KH00002,SP001,4,4590000,0,1836000,30000,20226000
DH2020006692,KH00002,SP018,2,390000,0,74000,45000,860000
DH2020006963,KH00001,SP016,1,11990000,0,1055000,30000,11636000
DH2020008907,KH00087,SP020,1,1190000,0,119000,45000,1354000
DH2020000086,KH00006,SP022,1,190000,0,19000,22000,231000
DH2020001888,KH00035,SP013,3,990000,0,276000,22000,3060000
DH2020000358,KH00003,SP002,2,18990000,0,3684000,45000,40570000
DH2020001879,KH00559,SP022,1,190000,0,17000,35000,223000
DH2020006740,KH00005,SP021,1,350000,0,35000,25000,410000
DH2020003087,KH00035,SP015,2,7990000,0,1438000,45000,15865000
DH2020003281,KH00004,SP016,1,11990000,0,1199000,28000,13217000
DH2020004055,KH00003,SP019,1,690000,0,62000,30000,713000
DH2020009138,KH00353,SP018,3,390000,0,114000,35000,1284000
DH2020007549,KH01151,SP013,5,990000,0,495000,45000,5490000
DH2020009851,KH00025,SP007,3,23990000,0,7197000,45000,79212000
DH2020002057,KH00143,SP002,1,18990000,0,1766000,22000,19449000
DH2020004722,KH00001,SP015,2,7990000,0,1278000,25000,14087000
DH2020009344,KH00001,SP007,2,23990000,0,4318000,35000,47535000
DH2020000419,KH00532,SP011,3,3990000,0,1113000,28000,12273000
DH2020001620,KH00002,SP004,2,16990000,0,3160000,28000,34789000
DH2020004135,KH00013,SP004,6,16990000,0,10194000,45000,112179000
DH2020004418,KH00003,SP026,1,990000,0,79000,18000,889000
DH2020004401,KH00001,SP012,1,1590000,0,127000,22000,1421000
DH2020005463,KH00040,SP002,1,18990000,0,1614000,22000,17778000
DH2020008389,KH00001,SP021,1,350000,0,35000,18000,403000
DH2020009003,KH00002,SP006,4,7990000,0,2876000,25000,31665000
DH2020003719,KH00033,SP002,3,18990000,0,4558000,35000,50169000
DH2020003760,KH00009,SP018,1,390000,0,33000,22000,387000
DH2020006628,KH00001,SP019,10,690000,0,690000,25000,7615000
DH2020009709,KH00001,SP001,1,4590000,0,436000,18000,4814000
DH2020000698,KH00001,SP026,3,990000,0,288000,35000,3204000
DH2020001880,KH00002,SP008,1,13990000,0,1329000,45000,14664000
DH2020005656,KH00018,SP014,1,1190000,0,113000,35000,1278000
DH2020000628,KH00005,SP016,1,11990000,0,1163000,28000,12821000
DH2020004265,KH00019,SP012,3,1590000,0,420000,40000,4658000
DH2020005537,KH00002,SP008,4,13990000,0,5204000,45000,57292000
DH2020005928,KH00001,SP001,1,4590000,0,459000,22000,5071000
DH2020007188,KH00027,SP009,1,15990000,0,1599000,28000,17617000
DH2020007537,KH00015,SP025,5,4290000,0,1716000,45000,18921000
DH2020009980,KH00002,SP025,6,4290000,0,2188000,22000,24089000
